Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
4620,Exit long,2020-12-31 08:20,Exit Long Trailing,30371,33.1,1005942.1,-662,-0.07,0,0.00,-926.8,-0.09,6019.3,0.60
4620,Entry long,2020-12-31 08:15,Long,30391,33.1,1005942.1,-662,-0.07,0,0.00,-926.8,-0.09,6019.3,0.60
4621,Exit long,2020-12-31 09:15,Exit Long Trailing,30381,33.1,1005379.4,231.7,0.02,231.7,0.02,-33.1,0.00,6251,0.63
4621,Entry long,2020-12-31 09:10,Long,30374,33.1,1005379.4,231.7,0.02,231.7,0.02,-33.1,0.00,6251,0.63
4622,Exit long,2020-12-31 12:25,Exit Long Trailing,30414,33,1003827,-165,-0.02,792,0.08,-462,-0.05,6086,0.61
4622,Entry long,2020-12-31 10:55,Long,30419,33,1003827,-165,-0.02,792,0.08,-462,-0.05,6086,0.61
4623,Exit short,2020-12-31 20:15,Exit Short Trailing,30554,32.9,1004601.5,-625.1,-0.06,131.6,0.01,-822.5,-0.08,5460.9,0.55
4623,Entry short,2020-12-31 20:10,Short,30535,32.9,1004601.5,-625.1,-0.06,131.6,0.01,-822.5,-0.08,5460.9,0.55
4624,Exit short,2020-12-31 21:00,Exit Short Trailing,30608,32.8,1003384.8,-557.6,-0.06,426.4,0.04,-1672.8,-0.17,4903.3,0.49
4624,Entry short,2020-12-31 20:55,Short,30591,32.8,1003384.8,-557.6,-0.06,426.4,0.04,-1672.8,-0.17,4903.3,0.49
4625,Exit short,2020-12-31 21:50,Exit Short Trailing,30607,32.8,1003417.6,-492,-0.05,131.2,0.01,-492,-0.05,4411.3,0.44
4625,Entry short,2020-12-31 21:40,Short,30592,32.8,1003417.6,-492,-0.05,131.2,0.01,-492,-0.05,4411.3,0.44
4626,Exit short,2021-01-03 23:10,Exit Short Trailing,30620,32.8,1002991.2,-1344.8,-0.13,262.4,0.03,-1344.8,-0.13,3066.5,0.31
4626,Entry short,2021-01-03 23:05,Short,30579,32.8,1002991.2,-1344.8,-0.13,262.4,0.03,-1344.8,-0.13,3066.5,0.31
4627,Exit short,2021-01-04 01:05,Exit Short Trailing,30591,32.7,1000783.5,457.8,0.05,2223.6,0.22,-490.5,-0.05,3524.3,0.35
4627,Entry short,2021-01-03 23:50,Short,30605,32.7,1000783.5,457.8,0.05,2223.6,0.22,-490.5,-0.05,3524.3,0.35
4628,Exit short,2021-01-04 01:15,Exit Short Trailing,30577,32.8,1003319.2,393.6,0.04,590.4,0.06,-131.2,-0.01,3917.9,0.39
4628,Entry short,2021-01-04 01:10,Short,30589,32.8,1003319.2,393.6,0.04,590.4,0.06,-131.2,-0.01,3917.9,0.39
4629,Exit short,2021-01-04 09:25,Exit Short Trailing,30763,32.6,1002710.8,-163,-0.02,195.6,0.02,-228.2,-0.02,3754.9,0.38
4629,Entry short,2021-01-04 09:20,Short,30758,32.6,1002710.8,-163,-0.02,195.6,0.02,-228.2,-0.02,3754.9,0.38
4630,Exit short,2021-01-04 11:20,Exit Short Trailing,30806,32.6,1003265,-1010.6,-0.10,326,0.03,-1010.6,-0.10,2744.3,0.27
4630,Entry short,2021-01-04 10:20,Short,30775,32.6,1003265,-1010.6,-0.10,326,0.03,-1010.6,-0.10,2744.3,0.27
4631,Exit short,2021-01-04 12:05,Exit Short Trailing,30768,32.5,1000707.5,747.5,0.07,747.5,0.07,-97.5,-0.01,3491.8,0.35
4631,Entry short,2021-01-04 11:50,Short,30791,32.5,1000707.5,747.5,0.07,747.5,0.07,-97.5,-0.01,3491.8,0.35
4632,Exit short,2021-01-04 12:25,Exit Short Trailing,30773,32.6,1002450,-749.8,-0.07,32.6,0.00,-749.8,-0.07,2742,0.27
4632,Entry short,2021-01-04 12:10,Short,30750,32.6,1002450,-749.8,-0.07,32.6,0.00,-749.8,-0.07,2742,0.27
4633,Exit long,2021-01-04 19:10,Exit Long Trailing,30064,33.4,1001766.2,2371.4,0.24,5544.4,0.55,-801.6,-0.08,5113.4,0.51
4633,Entry long,2021-01-04 17:55,Long,29993,33.4,1001766.2,2371.4,0.24,5544.4,0.55,-801.6,-0.08,5113.4,0.51
4634,Exit short,2021-01-05 11:05,Exit Short Trailing,30285,33.2,1004665.2,-796.8,-0.08,431.6,0.04,-896.4,-0.09,4316.6,0.43
4634,Entry short,2021-01-05 10:00,Short,30261,33.2,1004665.2,-796.8,-0.08,431.6,0.04,-896.4,-0.09,4316.6,0.43
4635,Exit short,2021-01-05 14:40,Exit Short Trailing,30331,33.1,1001771.5,-2184.6,-0.22,198.6,0.02,-2714.2,-0.27,2132,0.21
4635,Entry short,2021-01-05 14:35,Short,30265,33.1,1001771.5,-2184.6,-0.22,198.6,0.02,-2714.2,-0.27,2132,0.21
4636,Exit short,2021-01-05 19:05,Exit Short Trailing,30445,32.9,999469.1,-2171.4,-0.22,0,0.00,-2434.6,-0.24,-39.4,0.00
4636,Entry short,2021-01-05 19:00,Short,30379,32.9,999469.1,-2171.4,-0.22,0,0.00,-2434.6,-0.24,-39.4,0.00
4637,Exit short,2021-01-05 20:00,Exit Short Trailing,30445,32.8,998104,-492,-0.05,721.6,0.07,-492,-0.05,-531.4,-0.05
4637,Entry short,2021-01-05 19:55,Short,30430,32.8,998104,-492,-0.05,721.6,0.07,-492,-0.05,-531.4,-0.05
4638,Exit short,2021-01-05 20:10,Exit Short Trailing,30466,32.8,999219.2,-65.6,-0.01,196.8,0.02,-262.4,-0.03,-597,-0.06
4638,Entry short,2021-01-05 20:05,Short,30464,32.8,999219.2,-65.6,-0.01,196.8,0.02,-262.4,-0.03,-597,-0.06
4639,Exit short,2021-01-05 20:50,Exit Short Trailing,30445,32.8,998136.8,-459.2,-0.05,721.6,0.07,-590.4,-0.06,-1056.2,-0.11
4639,Entry short,2021-01-05 20:45,Short,30431,32.8,998136.8,-459.2,-0.05,721.6,0.07,-590.4,-0.06,-1056.2,-0.11
4640,Exit short,2021-01-06 13:20,Exit Short Trailing,30432,32.8,998530.4,360.8,0.04,2066.4,0.21,-492,-0.05,-695.4,-0.07
4640,Entry short,2021-01-06 12:40,Short,30443,32.8,998530.4,360.8,0.04,2066.4,0.21,-492,-0.05,-695.4,-0.07
4641,Exit short,2021-01-06 17:30,Exit Short Trailing,30897,32.3,996422.7,-1550.4,-0.16,96.9,0.01,-1550.4,-0.16,-2245.8,-0.22
4641,Entry short,2021-01-06 16:40,Short,30849,32.3,996422.7,-1550.4,-0.16,96.9,0.01,-1550.4,-0.16,-2245.8,-0.22
4642,Exit short,2021-01-06 17:40,Exit Short Trailing,30933,32.2,995527.4,-515.2,-0.05,32.2,0.00,-869.4,-0.09,-2761,-0.28
4642,Entry short,2021-01-06 17:35,Short,30917,32.2,995527.4,-515.2,-0.05,32.2,0.00,-869.4,-0.09,-2761,-0.28
4643,Exit short,2021-01-06 18:50,Exit Short Trailing,30994,32.1,994682.7,-224.7,-0.02,160.5,0.02,-385.2,-0.04,-2985.7,-0.30
4643,Entry short,2021-01-06 18:45,Short,30987,32.1,994682.7,-224.7,-0.02,160.5,0.02,-385.2,-0.04,-2985.7,-0.30
4644,Exit short,2021-01-06 19:50,Exit Short Trailing,30729,32.2,995108.8,5635,0.57,5635,0.57,-966,-0.10,2649.3,0.26
4644,Entry short,2021-01-06 19:20,Short,30904,32.2,995108.8,5635,0.57,5635,0.57,-966,-0.10,2649.3,0.26
4645,Exit short,2021-01-08 07:20,Exit Short Trailing,31209,32,999712,1024,0.10,1024,0.10,-192,-0.02,3673.3,0.37
4645,Entry short,2021-01-08 07:10,Short,31241,32,999712,1024,0.10,1024,0.10,-192,-0.02,3673.3,0.37
4646,Exit long,2021-01-08 14:45,Exit Long Trailing,31081,32.2,1001420,-611.8,-0.06,1094.8,0.11,-611.8,-0.06,3061.5,0.31
4646,Entry long,2021-01-08 14:35,Long,31100,32.2,1001420,-611.8,-0.06,1094.8,0.11,-611.8,-0.06,3061.5,0.31
4647,Exit long,2021-01-08 15:35,Exit Long Trailing,30967,32.4,1002294,1036.8,0.10,1425.6,0.14,0,0.00,4098.3,0.41
4647,Entry long,2021-01-08 15:30,Long,30935,32.4,1002294,1036.8,0.10,1425.6,0.14,0,0.00,4098.3,0.41
4648,Exit long,2021-01-08 17:05,Exit Long Trailing,30975,32.3,1001526.1,-1033.6,-0.10,323,0.03,-1292,-0.13,3064.7,0.31
4648,Entry long,2021-01-08 17:00,Long,31007,32.3,1001526.1,-1033.6,-0.10,323,0.03,-1292,-0.13,3064.7,0.31
4649,Exit long,2021-01-08 17:55,Exit Long Trailing,30982,32.3,1000201.8,516.8,0.05,775.2,0.08,-64.6,-0.01,3581.5,0.36
4649,Entry long,2021-01-08 17:50,Long,30966,32.3,1000201.8,516.8,0.05,775.2,0.08,-64.6,-0.01,3581.5,0.36
4650,Exit long,2021-01-11 01:45,Exit Long Trailing,30967,32.4,1003363.2,-32.4,0.00,680.4,0.07,-32.4,0.00,3549.1,0.35
4650,Entry long,2021-01-11 01:40,Long,30968,32.4,1003363.2,-32.4,0.00,680.4,0.07,-32.4,0.00,3549.1,0.35
4651,Exit long,2021-01-11 03:25,Exit Long Trailing,30931,32.4,1003136.4,-972,-0.10,226.8,0.02,-972,-0.10,2577.1,0.26
4651,Entry long,2021-01-11 02:50,Long,30961,32.4,1003136.4,-972,-0.10,226.8,0.02,-972,-0.10,2577.1,0.26
4652,Exit long,2021-01-11 03:45,Exit Long Trailing,30941,32.4,1001872.8,615.6,0.06,712.8,0.07,-32.4,0.00,3192.7,0.32
4652,Entry long,2021-01-11 03:40,Long,30922,32.4,1001872.8,615.6,0.06,712.8,0.07,-32.4,0.00,3192.7,0.32
4653,Exit long,2021-01-11 05:45,Exit Long Trailing,30913,32.4,1002196.8,-615.6,-0.06,356.4,0.04,-680.4,-0.07,2577.1,0.26
4653,Entry long,2021-01-11 05:10,Long,30932,32.4,1002196.8,-615.6,-0.06,356.4,0.04,-680.4,-0.07,2577.1,0.26
4654,Exit long,2021-01-11 07:35,Exit Long Trailing,30904,32.4,1001710.8,-421.2,-0.04,712.8,0.07,-421.2,-0.04,2155.9,0.22
4654,Entry long,2021-01-11 07:05,Long,30917,32.4,1001710.8,-421.2,-0.04,712.8,0.07,-421.2,-0.04,2155.9,0.22
4655,Exit long,2021-01-11 14:25,Exit Long Trailing,30805,32.5,999440,1722.5,0.17,2080,0.21,-65,-0.01,3878.4,0.39
4655,Entry long,2021-01-11 14:20,Long,30752,32.5,999440,1722.5,0.17,2080,0.21,-65,-0.01,3878.4,0.39
4656,Exit long,2021-01-11 18:45,Exit Long Trailing,30989,32.4,1002585.6,1458,0.15,5054.4,0.50,-2138.4,-0.21,5336.4,0.53
4656,Entry long,2021-01-11 14:35,Long,30944,32.4,1002585.6,1458,0.15,5054.4,0.50,-2138.4,-0.21,5336.4,0.53
4657,Exit long,2021-01-12 18:20,Exit Long Trailing,31006,32.4,1005242.4,-648,-0.06,97.2,0.01,-745.2,-0.07,4688.4,0.47
4657,Entry long,2021-01-12 18:15,Long,31026,32.4,1005242.4,-648,-0.06,97.2,0.01,-745.2,-0.07,4688.4,0.47
4658,Exit long,2021-01-12 19:40,Exit Long Trailing,31043,32.3,1002462.8,226.1,0.02,2002.6,0.20,-258.4,-0.03,4914.5,0.49
4658,Entry long,2021-01-12 18:30,Long,31036,32.3,1002462.8,226.1,0.02,2002.6,0.20,-258.4,-0.03,4914.5,0.49
4659,Exit short,2021-01-13 00:15,Exit Short Trailing,31113,32.3,1003690.2,-1259.7,-0.13,516.8,0.05,-1259.7,-0.13,3654.8,0.37
4659,Entry short,2021-01-12 21:00,Short,31074,32.3,1003690.2,-1259.7,-0.13,516.8,0.05,-1259.7,-0.13,3654.8,0.37
4660,Exit long,2021-01-13 12:20,Exit Long Trailing,31031,32.3,1002333.6,-32.3,0.00,484.5,0.05,-355.3,-0.04,3622.5,0.36
4660,Entry long,2021-01-13 12:15,Long,31032,32.3,1002333.6,-32.3,0.00,484.5,0.05,-355.3,-0.04,3622.5,0.36
4661,Exit long,2021-01-13 14:20,Exit Long Trailing,31061,32.2,1001001.4,-837.2,-0.08,225.4,0.02,-837.2,-0.08,2785.3,0.28
4661,Entry long,2021-01-13 14:10,Long,31087,32.2,1001001.4,-837.2,-0.08,225.4,0.02,-837.2,-0.08,2785.3,0.28
4662,Exit short,2021-01-13 20:40,Exit Short Trailing,31101,32.2,1001935.2,483,0.05,1835.4,0.18,-193.2,-0.02,3268.3,0.33
4662,Entry short,2021-01-13 19:45,Short,31116,32.2,1001935.2,483,0.05,1835.4,0.18,-193.2,-0.02,3268.3,0.33
4663,Exit short,2021-01-14 03:10,Exit Short Trailing,31170,32.2,1002869,-805,-0.08,225.4,0.02,-805,-0.08,2463.3,0.25
4663,Entry short,2021-01-14 02:20,Short,31145,32.2,1002869,-805,-0.08,225.4,0.02,-805,-0.08,2463.3,0.25
4664,Exit short,2021-01-14 03:20,Exit Short Trailing,31193,32.1,1000813.8,-481.5,-0.05,160.5,0.02,-513.6,-0.05,1981.8,0.20
4664,Entry short,2021-01-14 03:15,Short,31178,32.1,1000813.8,-481.5,-0.05,160.5,0.02,-513.6,-0.05,1981.8,0.20
4665,Exit short,2021-01-14 05:15,Exit Short Trailing,31140,32.1,1000813.8,1219.8,0.12,1219.8,0.12,-353.1,-0.04,3201.6,0.32
4665,Entry short,2021-01-14 05:05,Short,31178,32.1,1000813.8,1219.8,0.12,1219.8,0.12,-353.1,-0.04,3201.6,0.32
4666,Exit short,2021-01-14 05:45,Exit Short Trailing,31168,32.2,1002514.8,-1094.8,-0.11,257.6,0.03,-1094.8,-0.11,2106.8,0.21
4666,Entry short,2021-01-14 05:20,Short,31134,32.2,1002514.8,-1094.8,-0.11,257.6,0.03,-1094.8,-0.11,2106.8,0.21
4667,Exit long,2021-01-14 20:25,Exit Long Trailing,31053,32.3,1002042.9,969,0.10,1841.1,0.18,-96.9,-0.01,3075.8,0.31
4667,Entry long,2021-01-14 20:20,Long,31023,32.3,1002042.9,969,0.10,1841.1,0.18,-96.9,-0.01,3075.8,0.31
4668,Exit long,2021-01-15 00:45,Exit Long Trailing,31019,32.3,1000815.5,1098.2,0.11,1098.2,0.11,-355.3,-0.04,4174,0.42
4668,Entry long,2021-01-15 00:40,Long,30985,32.3,1000815.5,1098.2,0.11,1098.2,0.11,-355.3,-0.04,4174,0.42
4669,Exit long,2021-01-15 02:00,Exit Long Trailing,30946,32.4,1002715.2,-64.8,-0.01,324,0.03,-550.8,-0.05,4109.2,0.41
4669,Entry long,2021-01-15 01:55,Long,30948,32.4,1002715.2,-64.8,-0.01,324,0.03,-550.8,-0.05,4109.2,0.41
4670,Exit long,2021-01-15 03:20,Exit Long Trailing,30960,32.4,1002877.2,226.8,0.02,324,0.03,-162,-0.02,4336,0.43
4670,Entry long,2021-01-15 03:15,Long,30953,32.4,1002877.2,226.8,0.02,324,0.03,-162,-0.02,4336,0.43
4671,Exit long,2021-01-15 04:05,Exit Long Trailing,30882,32.5,1003535,130,0.01,357.5,0.04,-390,-0.04,4466,0.45
4671,Entry long,2021-01-15 04:00,Long,30878,32.5,1003535,130,0.01,357.5,0.04,-390,-0.04,4466,0.45
4672,Exit long,2021-01-15 05:15,Exit Long Trailing,30890,32.5,1003892.5,32.5,0.00,390,0.04,-162.5,-0.02,4498.5,0.45
4672,Entry long,2021-01-15 05:05,Long,30889,32.5,1003892.5,32.5,0.00,390,0.04,-162.5,-0.02,4498.5,0.45
4673,Exit long,2021-01-15 05:55,Exit Long Trailing,30835,32.5,1002202.5,-65,-0.01,975,0.10,-325,-0.03,4433.5,0.44
4673,Entry long,2021-01-15 05:20,Long,30837,32.5,1002202.5,-65,-0.01,975,0.10,-325,-0.03,4433.5,0.44
4674,Exit long,2021-01-15 20:15,Exit Long Trailing,30927,32.5,1003437.5,1690,0.17,1982.5,0.20,-65,-0.01,6123.5,0.61
4674,Entry long,2021-01-15 20:10,Long,30875,32.5,1003437.5,1690,0.17,1982.5,0.20,-65,-0.01,6123.5,0.61
4675,Exit long,2021-01-18 01:20,Exit Long Trailing,30782,32.6,1003525.8,-32.6,0.00,391.2,0.04,-358.6,-0.04,6090.9,0.61
4675,Entry long,2021-01-18 01:15,Long,30783,32.6,1003525.8,-32.6,0.00,391.2,0.04,-358.6,-0.04,6090.9,0.61
4676,Exit short,2021-01-18 17:55,Exit Short Trailing,30849,32.6,1005123.2,-554.2,-0.06,195.6,0.02,-554.2,-0.06,5536.7,0.55
4676,Entry short,2021-01-18 17:30,Short,30832,32.6,1005123.2,-554.2,-0.06,195.6,0.02,-554.2,-0.06,5536.7,0.55
4677,Exit short,2021-01-19 00:10,Exit Short Trailing,30914,32.5,1004510,-195,-0.02,97.5,0.01,-325,-0.03,5341.7,0.53
4677,Entry short,2021-01-19 00:05,Short,30908,32.5,1004510,-195,-0.02,97.5,0.01,-325,-0.03,5341.7,0.53
4678,Exit short,2021-01-19 03:20,Exit Short Trailing,30950,32.4,1002585.6,-194.4,-0.02,421.2,0.04,-291.6,-0.03,5147.3,0.51
4678,Entry short,2021-01-19 01:45,Short,30944,32.4,1002585.6,-194.4,-0.02,421.2,0.04,-291.6,-0.03,5147.3,0.51
4679,Exit short,2021-01-19 03:30,Exit Short Trailing,31013,32.4,1003428,-1393.2,-0.14,32.4,0.00,-1490.4,-0.15,3754.1,0.38
4679,Entry short,2021-01-19 03:25,Short,30970,32.4,1003428,-1393.2,-0.14,32.4,0.00,-1490.4,-0.15,3754.1,0.38
4680,Exit short,2021-01-19 04:35,Exit Short Trailing,30982,32.3,1000880.1,161.5,0.02,193.8,0.02,-96.9,-0.01,3915.6,0.39
4680,Entry short,2021-01-19 04:30,Short,30987,32.3,1000880.1,161.5,0.02,193.8,0.02,-96.9,-0.01,3915.6,0.39
4681,Exit short,2021-01-19 04:45,Exit Short Trailing,30987,32.4,1003590,-388.8,-0.04,32.4,0.00,-388.8,-0.04,3526.8,0.35
4681,Entry short,2021-01-19 04:40,Short,30975,32.4,1003590,-388.8,-0.04,32.4,0.00,-388.8,-0.04,3526.8,0.35
4682,Exit short,2021-01-19 05:05,Exit Short Trailing,30975,32.3,1000977,484.5,0.05,646,0.06,-32.3,0.00,4011.3,0.40
4682,Entry short,2021-01-19 05:00,Short,30990,32.3,1000977,484.5,0.05,646,0.06,-32.3,0.00,4011.3,0.40
4683,Exit short,2021-01-19 06:10,Exit Short Trailing,30963,32.4,1002423.6,-777.6,-0.08,64.8,0.01,-777.6,-0.08,3233.7,0.32
4683,Entry short,2021-01-19 05:50,Short,30939,32.4,1002423.6,-777.6,-0.08,64.8,0.01,-777.6,-0.08,3233.7,0.32
4684,Exit long,2021-01-19 19:40,Exit Long Trailing,30948,32.3,1000621.7,-1001.3,-0.10,613.7,0.06,-1001.3,-0.10,2232.4,0.22
4684,Entry long,2021-01-19 17:45,Long,30979,32.3,1000621.7,-1001.3,-0.10,613.7,0.06,-1001.3,-0.10,2232.4,0.22
4685,Exit long,2021-01-20 03:10,Exit Long Trailing,30938,32.3,999426.6,-129.2,-0.01,129.2,0.01,-193.8,-0.02,2103.2,0.21
4685,Entry long,2021-01-20 03:05,Long,30942,32.3,999426.6,-129.2,-0.01,129.2,0.01,-193.8,-0.02,2103.2,0.21
4686,Exit long,2021-01-20 04:10,Exit Long Trailing,30895,32.4,1001257.2,-259.2,-0.03,0,0.00,-810,-0.08,1844,0.18
4686,Entry long,2021-01-20 04:05,Long,30903,32.4,1001257.2,-259.2,-0.03,0,0.00,-810,-0.08,1844,0.18
4687,Exit long,2021-01-20 05:10,Exit Long Trailing,30915,32.4,1001224.8,421.2,0.04,550.8,0.06,-64.8,-0.01,2265.2,0.23
4687,Entry long,2021-01-20 05:05,Long,30902,32.4,1001224.8,421.2,0.04,550.8,0.06,-64.8,-0.01,2265.2,0.23
4688,Exit short,2021-01-20 12:00,Exit Short Trailing,30985,32.3,1000686.3,-129.2,-0.01,516.8,0.05,-323,-0.03,2136,0.21
4688,Entry short,2021-01-20 11:35,Short,30981,32.3,1000686.3,-129.2,-0.01,516.8,0.05,-323,-0.03,2136,0.21
4689,Exit short,2021-01-20 14:10,Exit Short Trailing,31037,32.2,999616.8,225.4,0.02,289.8,0.03,-128.8,-0.01,2361.4,0.24
4689,Entry short,2021-01-20 14:05,Short,31044,32.2,999616.8,225.4,0.02,289.8,0.03,-128.8,-0.01,2361.4,0.24
4690,Exit short,2021-01-20 15:00,Exit Short Trailing,31049,32.3,1001493.8,-1388.9,-0.14,290.7,0.03,-1388.9,-0.14,972.5,0.10
4690,Entry short,2021-01-20 14:55,Short,31006,32.3,1001493.8,-1388.9,-0.14,290.7,0.03,-1388.9,-0.14,972.5,0.10
4691,Exit short,2021-01-20 15:10,Exit Short Trailing,31096,32.1,998021.1,-160.5,-0.02,32.1,0.00,-1219.8,-0.12,812,0.08
4691,Entry short,2021-01-20 15:05,Short,31091,32.1,998021.1,-160.5,-0.02,32.1,0.00,-1219.8,-0.12,812,0.08
4692,Exit short,2021-01-20 16:15,Exit Short Trailing,31125,32.1,997989,-1123.5,-0.11,160.5,0.02,-1123.5,-0.11,-311.5,-0.03
4692,Entry short,2021-01-20 16:10,Short,31090,32.1,997989,-1123.5,-0.11,160.5,0.02,-1123.5,-0.11,-311.5,-0.03
4693,Exit short,2021-01-20 19:35,Exit Short Trailing,31159,32.1,999240.9,-963,-0.10,64.2,0.01,-963,-0.10,-1274.5,-0.13
4693,Entry short,2021-01-20 19:15,Short,31129,32.1,999240.9,-963,-0.10,64.2,0.01,-963,-0.10,-1274.5,-0.13
4694,Exit short,2021-01-20 20:25,Exit Short Trailing,31177,32,996704,-960,-0.10,0,0.00,-960,-0.10,-2234.5,-0.22
4694,Entry short,2021-01-20 20:15,Short,31147,32,996704,-960,-0.10,0,0.00,-960,-0.10,-2234.5,-0.22
4695,Exit short,2021-01-21 00:15,Exit Short Trailing,31205,31.9,996364.6,925.1,0.09,988.9,0.10,-31.9,0.00,-1309.4,-0.13
4695,Entry short,2021-01-21 00:10,Short,31234,31.9,996364.6,925.1,0.09,988.9,0.10,-31.9,0.00,-1309.4,-0.13
4696,Exit long,2021-01-21 17:20,Exit Long Trailing,31116,32,996416,-704,-0.07,64,0.01,-736,-0.07,-2013.4,-0.20
4696,Entry long,2021-01-21 17:15,Long,31138,32,996416,-704,-0.07,64,0.01,-736,-0.07,-2013.4,-0.20
4697,Exit long,2021-01-21 23:10,Exit Long Trailing,31151,32,997088,-256,-0.03,352,0.04,-256,-0.03,-2269.4,-0.23
4697,Entry long,2021-01-21 23:05,Long,31159,32,997088,-256,-0.03,352,0.04,-256,-0.03,-2269.4,-0.23
4698,Exit long,2021-01-22 00:45,Exit Long Trailing,31147,32,997376,-672,-0.07,512,0.05,-672,-0.07,-2941.4,-0.29
4698,Entry long,2021-01-22 00:10,Long,31168,32,997376,-672,-0.07,512,0.05,-672,-0.07,-2941.4,-0.29
4699,Exit long,2021-01-22 00:55,Exit Long Trailing,31123,32,996544,-608,-0.06,64,0.01,-736,-0.07,-3549.4,-0.35
4699,Entry long,2021-01-22 00:50,Long,31142,32,996544,-608,-0.06,64,0.01,-736,-0.07,-3549.4,-0.35
4700,Exit long,2021-01-22 02:15,Exit Long Trailing,31084,32,995744,-1056,-0.11,128,0.01,-1120,-0.11,-4605.4,-0.46
4700,Entry long,2021-01-22 02:10,Long,31117,32,995744,-1056,-0.11,128,0.01,-1120,-0.11,-4605.4,-0.46
4701,Exit long,2021-01-22 03:00,Exit Long Trailing,31071,32,994784,-512,-0.05,32,0.00,-672,-0.07,-5117.4,-0.51
4701,Entry long,2021-01-22 02:55,Long,31087,32,994784,-512,-0.05,32,0.00,-672,-0.07,-5117.4,-0.51
4702,Exit long,2021-01-22 08:25,Exit Long Trailing,30954,32.1,994169.1,-545.7,-0.05,0,0.00,-898.8,-0.09,-5663.1,-0.57
4702,Entry long,2021-01-22 08:20,Long,30971,32.1,994169.1,-545.7,-0.05,0,0.00,-898.8,-0.09,-5663.1,-0.57
4703,Exit long,2021-01-22 10:35,Exit Long Trailing,30956,32.1,993623.4,64.2,0.01,577.8,0.06,-32.1,0.00,-5598.9,-0.56
4703,Entry long,2021-01-22 10:25,Long,30954,32.1,993623.4,64.2,0.01,577.8,0.06,-32.1,0.00,-5598.9,-0.56
4704,Exit long,2021-01-25 12:10,Exit Long Trailing,30937,32,991712,-1728,-0.17,288,0.03,-1728,-0.17,-7326.9,-0.73
4704,Entry long,2021-01-25 11:50,Long,30991,32,991712,-1728,-0.17,288,0.03,-1728,-0.17,-7326.9,-0.73
4705,Exit long,2021-01-25 13:00,Exit Long Trailing,30843,32.1,990573.9,-513.6,-0.05,96.3,0.01,-674.1,-0.07,-7840.5,-0.78
4705,Entry long,2021-01-25 12:55,Long,30859,32.1,990573.9,-513.6,-0.05,96.3,0.01,-674.1,-0.07,-7840.5,-0.78
4706,Exit long,2021-01-25 14:45,Exit Long Trailing,30829,32.1,990060.3,-449.4,-0.05,160.5,0.02,-1476.6,-0.15,-8289.9,-0.83
4706,Entry long,2021-01-25 14:40,Long,30843,32.1,990060.3,-449.4,-0.05,160.5,0.02,-1476.6,-0.15,-8289.9,-0.83
4707,Exit long,2021-01-25 15:55,Exit Long Trailing,30814,32.1,990156.6,-1027.2,-0.10,96.3,0.01,-1797.6,-0.18,-9317.1,-0.93
4707,Entry long,2021-01-25 15:50,Long,30846,32.1,990156.6,-1027.2,-0.10,96.3,0.01,-1797.6,-0.18,-9317.1,-0.93
4708,Exit long,2021-01-25 16:05,Exit Long Trailing,30649,32.2,988701,-1803.2,-0.18,1384.6,0.14,-2511.6,-0.25,-11120.3,-1.11
4708,Entry long,2021-01-25 16:00,Long,30705,32.2,988701,-1803.2,-0.18,1384.6,0.14,-2511.6,-0.25,-11120.3,-1.11
4709,Exit long,2021-01-25 19:15,Exit Long Trailing,30866,32,986784,928,0.09,3488,0.35,-416,-0.04,-10192.3,-1.02
4709,Entry long,2021-01-25 17:35,Long,30837,32,986784,928,0.09,3488,0.35,-416,-0.04,-10192.3,-1.02
4710,Exit long,2021-01-26 02:25,Exit Long Trailing,30863,32,987936,-320,-0.03,64,0.01,-672,-0.07,-10512.3,-1.05
4710,Entry long,2021-01-26 02:20,Long,30873,32,987936,-320,-0.03,64,0.01,-672,-0.07,-10512.3,-1.05
4711,Exit long,2021-01-26 03:40,Exit Long Trailing,30842,32,986912,32,0.00,192,0.02,-192,-0.02,-10480.3,-1.05
4711,Entry long,2021-01-26 03:35,Long,30841,32,986912,32,0.00,192,0.02,-192,-0.02,-10480.3,-1.05
4712,Exit long,2021-01-26 04:40,Exit Long Trailing,30780,32.1,988680,-642,-0.06,288.9,0.03,-898.8,-0.09,-11122.3,-1.11
4712,Entry long,2021-01-26 04:35,Long,30800,32.1,988680,-642,-0.06,288.9,0.03,-898.8,-0.09,-11122.3,-1.11
4713,Exit long,2021-01-26 05:20,Exit Long Trailing,30808,32,986560,-704,-0.07,0,0.00,-704,-0.07,-11826.3,-1.18
4713,Entry long,2021-01-26 05:15,Long,30830,32,986560,-704,-0.07,0,0.00,-704,-0.07,-11826.3,-1.18
4714,Exit long,2021-01-26 06:10,Exit Long Trailing,30781,32,985216,-224,-0.02,0,0.00,-416,-0.04,-12050.3,-1.21
4714,Entry long,2021-01-26 06:05,Long,30788,32,985216,-224,-0.02,0,0.00,-416,-0.04,-12050.3,-1.21
4715,Exit long,2021-01-26 06:45,Exit Long Trailing,30776,32.1,987941.7,-32.1,0.00,192.6,0.02,-353.1,-0.04,-12082.4,-1.21
